order_id,product_id,customer_id,employee_id,shipper_id,order_date,required_date,shipped_date,ship_status,ship_city,ship_region,ship_postal_code,ship_country,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight,is_late,is_risk
10309,6,HUNGO,3,1,2024-03-02,2024-03-30,2024-04-05,Late,Cork,Co. Cork,,Ireland,20.0,30,0.0,0,600.0,16.11,616.11,1,1
10309,42,HUNGO,3,1,2024-03-02,2024-03-30,2024-04-05,Late,Cork,Co. Cork,,Ireland,11.2,2,0.0,0,22.4,0.6,23.0,1,1
10309,43,HUNGO,3,1,2024-03-02,2024-03-30,2024-04-05,Late,Cork,Co. Cork,,Ireland,36.8,20,0.0,0,736.0,19.76,755.76,1,1
10309,71,HUNGO,3,1,2024-03-02,2024-03-30,2024-04-05,Late,Cork,Co. Cork,,Ireland,17.2,3,0.0,0,51.6,1.39,52.99,1,1
10310,16,THEBI,8,2,2024-03-03,2024-03-31,2024-03-10,On time,Portland,OR,97201,USA,13.9,10,0.0,0,139.0,7.25,146.25,0,0
10310,62,THEBI,8,2,2024-03-03,2024-03-31,2024-03-10,On time,Portland,OR,97201,USA,39.4,5,0.0,0,197.0,10.27,207.27,0,0
10311,42,DUMON,1,3,2024-03-03,2024-03-17,2024-03-09,On time,Nantes,,44000,France,11.2,6,0.0,0,67.2,6.17,73.37,0,0
10311,69,DUMON,1,3,2024-03-03,2024-03-17,2024-03-09,On time,Nantes,,44000,France,28.8,7,0.0,0,201.6,18.52,220.12,0,0
10312,28,WANDK,2,2,2024-03-06,2024-04-03,2024-03-16,On time,Stuttgart,,70563,Germany,36.4,4,0.0,0,145.6,3.63,149.23,0,0
10312,43,WANDK,2,2,2024-03-06,2024-04-03,2024-03-16,On time,Stuttgart,,70563,Germany,36.8,24,0.0,0,883.2,22.02,905.22,0,0
10312,53,WANDK,2,2,2024-03-06,2024-04-03,2024-03-16,On time,Stuttgart,,70563,Germany,26.2,20,0.0,0,524.0,13.06,537.06,0,0
10312,75,WANDK,2,2,2024-03-06,2024-04-03,2024-03-16,On time,Stuttgart,,70563,Germany,6.2,10,0.0,0,62.0,1.55,63.55,0,0
10313,36,QUICK,2,2,2024-03-07,2024-04-04,2024-03-17,On time,Cunewalde,,1307,Germany,15.2,12,0.0,0,182.4,1.96,184.36,0,0
10314,32,RATTC,1,2,2024-03-08,2024-04-05,2024-03-17,On time,Albuquerque,NM,87110,USA,25.6,40,0.1,10,921.6,32.63,954.23,0,0
10314,58,RATTC,1,2,2024-03-08,2024-04-05,2024-03-17,On time,Albuquerque,NM,87110,USA,10.6,30,0.1,10,286.2,10.13,296.33,0,0
10314,62,RATTC,1,2,2024-03-08,2024-04-05,2024-03-17,On time,Albuquerque,NM,87110,USA,39.4,25,0.1,10,886.5,31.39,917.89,0,0
10315,34,ISLAT,4,2,2024-03-09,2024-04-06,2024-03-16,On time,Cowes,Isle of Wight,PO31 7PJ,UK,11.2,14,0.0,0,156.8,12.67,169.47,0,0
10315,70,ISLAT,4,2,2024-03-09,2024-04-06,2024-03-16,On time,Cowes,Isle of Wight,PO31 7PJ,UK,12.0,30,0.0,0,360.0,29.09,389.09,0,0
10316,41,RATTC,1,3,2024-03-10,2024-04-07,2024-03-21,On time,Albuquerque,NM,87110,USA,7.7,10,0.0,0,77.0,4.08,81.08,0,0
10316,62,RATTC,1,3,2024-03-10,2024-04-07,2024-03-21,On time,Albuquerque,NM,87110,USA,39.4,70,0.0,0,2758.0,146.07,2904.07,0,0
10317,1,LONEP,6,1,2024-03-13,2024-04-10,2024-03-23,On time,Portland,OR,97219,USA,14.4,20,0.0,0,288.0,12.69,300.69,0,0
10318,41,ISLAT,8,2,2024-03-14,2024-04-11,2024-03-17,On time,Cowes,Isle of Wight,PO31 7PJ,UK,7.7,20,0.0,0,154.0,3.03,157.03,0,0
10318,76,ISLAT,8,2,2024-03-14,2024-04-11,2024-03-17,On time,Cowes,Isle of Wight,PO31 7PJ,UK,14.4,6,0.0,0,86.4,1.7,88.1,0,0
10319,17,TORTU,7,3,2024-03-15,2024-04-12,2024-03-24,On time,MÃ©xico D.F.,,5033,Mexico,31.2,8,0.0,0,249.6,13.52,263.12,0,0
10319,28,TORTU,7,3,2024-03-15,2024-04-12,2024-03-24,On time,MÃ©xico D.F.,,5033,Mexico,36.4,14,0.0,0,509.6,27.59,537.19,0,0
10319,76,TORTU,7,3,2024-03-15,2024-04-12,2024-03-24,On time,MÃ©xico D.F.,,5033,Mexico,14.4,30,0.0,0,432.0,23.39,455.39,0,0
10320,71,WARTH,5,3,2024-03-16,2024-03-30,2024-03-31,Late,Oulu,,90110,Finland,17.2,30,0.0,0,516.0,34.57,550.57,1,1
10321,35,ISLAT,3,2,2024-03-16,2024-04-13,2024-03-24,On time,Cowes,Isle of Wight,PO31 7PJ,UK,14.4,10,0.0,0,144.0,3.43,147.43,0,0
10322,52,PERIC,7,3,2024-03-17,2024-04-14,2024-04-05,On time,MÃ©xico D.F.,,5033,Mexico,5.6,20,0.0,0,112.0,0.4,112.4,0,0
10323,15,KOENE,4,1,2024-03-20,2024-04-17,2024-03-27,On time,Brandenburg,,14776,Germany,12.4,5,0.0,0,62.0,1.84,63.84,0,0
10323,25,KOENE,4,1,2024-03-20,2024-04-17,2024-03-27,On time,Brandenburg,,14776,Germany,11.2,4,0.0,0,44.8,1.33,46.13,0,0
10323,39,KOENE,4,1,2024-03-20,2024-04-17,2024-03-27,On time,Brandenburg,,14776,Germany,14.4,4,0.0,0,57.6,1.71,59.31,0,0
10324,16,SAVEA,9,1,2024-03-21,2024-04-18,2024-03-23,On time,Boise,ID,83720,USA,13.9,21,0.15,15,248.11,10.08,258.19,0,0
10324,35,SAVEA,9,1,2024-03-21,2024-04-18,2024-03-23,On time,Boise,ID,83720,USA,14.4,70,0.15,15,856.8,34.8,891.6,0,0
10324,46,SAVEA,9,1,2024-03-21,2024-04-18,2024-03-23,On time,Boise,ID,83720,USA,9.6,30,0.0,0,288.0,11.7,299.7,0,0
10324,59,SAVEA,9,1,2024-03-21,2024-04-18,2024-03-23,On time,Boise,ID,83720,USA,44.0,40,0.15,15,1496.0,60.76,1556.76,0,0
10324,63,SAVEA,9,1,2024-03-21,2024-04-18,2024-03-23,On time,Boise,ID,83720,USA,35.1,80,0.15,15,2386.8,96.94,2483.74,0,0
10325,6,KOENE,1,3,2024-03-22,2024-04-05,2024-03-27,On time,Brandenburg,,14776,Germany,20.0,6,0.0,0,120.0,5.2,125.2,0,0
10325,13,KOENE,1,3,2024-03-22,2024-04-05,2024-03-27,On time,Brandenburg,,14776,Germany,4.8,12,0.0,0,57.6,2.5,60.1,0,0
10325,14,KOENE,1,3,2024-03-22,2024-04-05,2024-03-27,On time,Brandenburg,,14776,Germany,18.6,9,0.0,0,167.4,7.25,174.65,0,0
10325,31,KOENE,1,3,2024-03-22,2024-04-05,2024-03-27,On time,Brandenburg,,14776,Germany,10.0,4,0.0,0,40.0,1.73,41.73,0,0
10325,72,KOENE,1,3,2024-03-22,2024-04-05,2024-03-27,On time,Brandenburg,,14776,Germany,27.8,40,0.0,0,1112.0,48.18,1160.18,0,0
10326,4,BOLID,4,2,2024-03-23,2024-04-20,2024-03-27,On time,Madrid,,28023,Spain,17.6,24,0.0,0,422.4,33.52,455.92,0,0
10326,57,BOLID,4,2,2024-03-23,2024-04-20,2024-03-27,On time,Madrid,,28023,Spain,15.6,16,0.0,0,249.6,19.81,269.41,0,0
10326,75,BOLID,4,2,2024-03-23,2024-04-20,2024-03-27,On time,Madrid,,28023,Spain,6.2,50,0.0,0,310.0,24.6,334.6,0,0
10327,2,FOLKO,2,1,2024-03-24,2024-04-21,2024-03-27,On time,BrÃ¤cke,,S-844 67,Sweden,15.2,25,0.2,20,304.0,10.64,314.64,0,0
10327,11,FOLKO,2,1,2024-03-24,2024-04-21,2024-03-27,On time,BrÃ¤cke,,S-844 67,Sweden,16.8,50,0.2,20,672.0,23.52,695.52,0,0
10327,30,FOLKO,2,1,2024-03-24,2024-04-21,2024-03-27,On time,BrÃ¤cke,,S-844 67,Sweden,20.7,35,0.2,20,579.6,20.29,599.89,0,0
10327,58,FOLKO,2,1,2024-03-24,2024-04-21,2024-03-27,On time,BrÃ¤cke,,S-844 67,Sweden,10.6,30,0.2,20,254.4,8.91,263.31,0,0
10328,59,FURIB,4,3,2024-03-27,2024-04-24,2024-03-30,On time,Lisboa,,1675,Portugal,44.0,9,0.0,0,396.0,29.51,425.51,0,0
10328,65,FURIB,4,3,2024-03-27,2024-04-24,2024-03-30,On time,Lisboa,,1675,Portugal,16.8,40,0.0,0,672.0,50.07,722.07,0,0
10328,68,FURIB,4,3,2024-03-27,2024-04-24,2024-03-30,On time,Lisboa,,1675,Portugal,10.0,10,0.0,0,100.0,7.45,107.45,0,0
10329,19,SPLIR,4,2,2024-03-28,2024-05-09,2024-04-05,On time,Lander,WY,82520,USA,7.3,10,0.05,5,69.35,2.9,72.25,0,0
10329,30,SPLIR,4,2,2024-03-28,2024-05-09,2024-04-05,On time,Lander,WY,82520,USA,20.7,8,0.05,5,157.32,6.59,163.91,0,0
10329,38,SPLIR,4,2,2024-03-28,2024-05-09,2024-04-05,On time,Lander,WY,82520,USA,210.8,20,0.05,5,4005.2,167.67,4172.87,0,0
10329,56,SPLIR,4,2,2024-03-28,2024-05-09,2024-04-05,On time,Lander,WY,82520,USA,30.4,12,0.05,5,346.56,14.51,361.07,0,0
10330,26,LILAS,3,1,2024-03-29,2024-04-26,2024-04-10,On time,Barquisimeto,Lara,3508,Venezuela,24.9,50,0.15,15,1058.25,8.18,1066.43,0,0
10330,72,LILAS,3,1,2024-03-29,2024-04-26,2024-04-10,On time,Barquisimeto,Lara,3508,Venezuela,27.8,25,0.15,15,590.75,4.57,595.32,0,0
10331,54,BONAP,9,1,2024-03-29,2024-05-10,2024-04-03,On time,Marseille,,13008,France,5.9,15,0.0,0,88.5,10.19,98.69,0,0
10332,18,MEREP,3,2,2024-03-30,2024-05-11,2024-04-03,On time,MontrÃ©al,QuÃ©bec,H1J 1C3,Canada,50.0,40,0.2,20,1600.0,47.31,1647.31,0,0
10332,42,MEREP,3,2,2024-03-30,2024-05-11,2024-04-03,On time,MontrÃ©al,QuÃ©bec,H1J 1C3,Canada,11.2,10,0.2,20,89.6,2.65,92.25,0,0
10332,47,MEREP,3,2,2024-03-30,2024-05-11,2024-04-03,On time,MontrÃ©al,QuÃ©bec,H1J 1C3,Canada,7.6,16,0.2,20,97.28,2.88,100.16,0,0
10333,14,WARTH,5,3,2024-03-31,2024-04-28,2024-04-07,On time,Oulu,,90110,Finland,18.6,10,0.0,0,186.0,0.13,186.13,0,0
10333,21,WARTH,5,3,2024-03-31,2024-04-28,2024-04-07,On time,Oulu,,90110,Finland,8.0,10,0.1,10,72.0,0.05,72.05,0,0
10333,71,WARTH,5,3,2024-03-31,2024-04-28,2024-04-07,On time,Oulu,,90110,Finland,17.2,40,0.1,10,619.2,0.42,619.62,0,0
10334,52,VICTE,8,2,2024-04-03,2024-05-01,2024-04-10,On time,Lyon,,69004,France,5.6,8,0.0,0,44.8,2.65,47.45,0,0
10334,68,VICTE,8,2,2024-04-03,2024-05-01,2024-04-10,On time,Lyon,,69004,France,10.0,10,0.0,0,100.0,5.91,105.91,0,0
10335,2,HUNGO,7,2,2024-04-04,2024-05-02,2024-04-06,On time,Cork,Co. Cork,,Ireland,15.2,7,0.2,20,85.12,1.76,86.88,0,0
10335,31,HUNGO,7,2,2024-04-04,2024-05-02,2024-04-06,On time,Cork,Co. Cork,,Ireland,10.0,25,0.2,20,200.0,4.14,204.14,0,0
10335,32,HUNGO,7,2,2024-04-04,2024-05-02,2024-04-06,On time,Cork,Co. Cork,,Ireland,25.6,6,0.2,20,122.88,2.54,125.42,0,0
10335,51,HUNGO,7,2,2024-04-04,2024-05-02,2024-04-06,On time,Cork,Co. Cork,,Ireland,42.4,48,0.2,20,1628.16,33.67,1661.83,0,0
10336,4,PRINI,7,2,2024-04-05,2024-05-03,2024-04-07,On time,Lisboa,,1756,Portugal,17.6,18,0.1,10,285.12,15.51,300.63,0,0
10337,23,FRANK,4,3,2024-04-06,2024-05-04,2024-04-11,On time,MÃ¼nchen,,80805,Germany,7.2,40,0.0,0,288.0,12.64,300.64,0,0
10337,26,FRANK,4,3,2024-04-06,2024-05-04,2024-04-11,On time,MÃ¼nchen,,80805,Germany,24.9,24,0.0,0,597.6,26.22,623.82,0,0
10337,36,FRANK,4,3,2024-04-06,2024-05-04,2024-04-11,On time,MÃ¼nchen,,80805,Germany,15.2,20,0.0,0,304.0,13.34,317.34,0,0
10337,37,FRANK,4,3,2024-04-06,2024-05-04,2024-04-11,On time,MÃ¼nchen,,80805,Germany,20.8,28,0.0,0,582.4,25.56,607.96,0,0
10337,72,FRANK,4,3,2024-04-06,2024-05-04,2024-04-11,On time,MÃ¼nchen,,80805,Germany,27.8,25,0.0,0,695.0,30.5,725.5,0,0
10338,17,OLDWO,4,3,2024-04-07,2024-05-05,2024-04-11,On time,Anchorage,AK,99508,USA,31.2,20,0.0,0,624.0,56.23,680.23,0,0
10338,30,OLDWO,4,3,2024-04-07,2024-05-05,2024-04-11,On time,Anchorage,AK,99508,USA,20.7,15,0.0,0,310.5,27.98,338.48,0,0
10339,4,MEREP,2,2,2024-04-10,2024-05-08,2024-04-17,On time,MontrÃ©al,QuÃ©bec,H1J 1C3,Canada,17.6,10,0.0,0,176.0,0.82,176.82,0,0
10339,17,MEREP,2,2,2024-04-10,2024-05-08,2024-04-17,On time,MontrÃ©al,QuÃ©bec,H1J 1C3,Canada,31.2,70,0.05,5,2074.8,9.69,2084.49,0,0
10339,62,MEREP,2,2,2024-04-10,2024-05-08,2024-04-17,On time,MontrÃ©al,QuÃ©bec,H1J 1C3,Canada,39.4,28,0.0,0,1103.2,5.15,1108.35,0,0
10340,18,BONAP,1,3,2024-04-11,2024-05-09,2024-04-21,On time,Marseille,,13008,France,50.0,20,0.05,5,950.0,64.85,1014.85,0,0
10340,41,BONAP,1,3,2024-04-11,2024-05-09,2024-04-21,On time,Marseille,,13008,France,7.7,12,0.05,5,87.78,5.99,93.77,0,0
10340,43,BONAP,1,3,2024-04-11,2024-05-09,2024-04-21,On time,Marseille,,13008,France,36.8,40,0.05,5,1398.4,95.46,1493.86,0,0
10341,33,SIMOB,7,3,2024-04-11,2024-05-09,2024-04-18,On time,Kobenhavn,,1734,Denmark,2.0,8,0.0,0,16.0,1.22,17.22,0,0
10341,59,SIMOB,7,3,2024-04-11,2024-05-09,2024-04-18,On time,Kobenhavn,,1734,Denmark,44.0,9,0.15,15,336.6,25.56,362.16,0,0
10342,2,FRANK,4,2,2024-04-12,2024-04-26,2024-04-17,On time,MÃ¼nchen,,80805,Germany,15.2,24,0.2,20,291.84,8.69,300.53,0,0
10342,31,FRANK,4,2,2024-04-12,2024-04-26,2024-04-17,On time,MÃ¼nchen,,80805,Germany,10.0,56,0.2,20,448.0,13.35,461.35,0,0
10342,36,FRANK,4,2,2024-04-12,2024-04-26,2024-04-17,On time,MÃ¼nchen,,80805,Germany,15.2,40,0.2,20,486.4,14.49,500.89,0,0
10342,55,FRANK,4,2,2024-04-12,2024-04-26,2024-04-17,On time,MÃ¼nchen,,80805,Germany,19.2,40,0.2,20,614.4,18.3,632.7,0,0
10343,64,LEHMS,4,1,2024-04-13,2024-05-11,2024-04-19,On time,Frankfurt a.M.,,60528,Germany,26.6,50,0.0,0,1330.0,92.67,1422.67,0,0
10343,68,LEHMS,4,1,2024-04-13,2024-05-11,2024-04-19,On time,Frankfurt a.M.,,60528,Germany,10.0,4,0.05,5,38.0,2.65,40.65,0,0
10343,76,LEHMS,4,1,2024-04-13,2024-05-11,2024-04-19,On time,Frankfurt a.M.,,60528,Germany,14.4,15,0.0,0,216.0,15.05,231.05,0,0
10344,4,WHITC,4,2,2024-04-14,2024-05-12,2024-04-18,On time,Seattle,WA,98124,USA,17.6,35,0.0,0,616.0,6.25,622.25,0,0
10344,8,WHITC,4,2,2024-04-14,2024-05-12,2024-04-18,On time,Seattle,WA,98124,USA,32.0,70,0.25,25,1680.0,17.04,1697.04,0,0
10345,8,QUICK,2,2,2024-04-17,2024-05-15,2024-04-24,On time,Cunewalde,,1307,Germany,32.0,70,0.0,0,2240.0,190.75,2430.75,0,0
10345,19,QUICK,2,2,2024-04-17,2024-05-15,2024-04-24,On time,Cunewalde,,1307,Germany,7.3,80,0.0,0,584.0,49.73,633.73,0,0
10345,42,QUICK,2,2,2024-04-17,2024-05-15,2024-04-24,On time,Cunewalde,,1307,Germany,11.2,9,0.0,0,100.8,8.58,109.38,0,0
10346,17,RATTC,3,3,2024-04-18,2024-05-30,2024-04-21,On time,Albuquerque,NM,87110,USA,31.2,36,0.1,10,1010.88,88.72,1099.6,0,0
10346,56,RATTC,3,3,2024-04-18,2024-05-30,2024-04-21,On time,Albuquerque,NM,87110,USA,30.4,20,0.0,0,608.0,53.36,661.36,0,0
10347,25,FAMIA,4,3,2024-04-19,2024-05-17,2024-04-21,On time,Sao Paulo,SP,05442-030,Brazil,11.2,10,0.0,0,112.0,0.43,112.43,0,0
10347,39,FAMIA,4,3,2024-04-19,2024-05-17,2024-04-21,On time,Sao Paulo,SP,05442-030,Brazil,14.4,50,0.15,15,612.0,2.33,614.33,0,0
10347,40,FAMIA,4,3,2024-04-19,2024-05-17,2024-04-21,On time,Sao Paulo,SP,05442-030,Brazil,14.7,4,0.0,0,58.8,0.22,59.02,0,0
10347,75,FAMIA,4,3,2024-04-19,2024-05-17,2024-04-21,On time,Sao Paulo,SP,05442-030,Brazil,6.2,6,0.15,15,31.62,0.12,31.74,0,0
10348,1,WANDK,4,2,2024-04-20,2024-05-18,2024-04-28,On time,Stuttgart,,70563,Germany,14.4,15,0.15,15,183.6,0.39,183.99,0,0
10348,23,WANDK,4,2,2024-04-20,2024-05-18,2024-04-28,On time,Stuttgart,,70563,Germany,7.2,25,0.0,0,180.0,0.39,180.39,0,0
10349,54,SPLIR,7,1,2024-04-21,2024-05-19,2024-04-28,On time,Lander,WY,82520,USA,5.9,24,0.0,0,141.6,8.63,150.23,0,0
10350,50,LAMAI,6,2,2024-04-24,2024-05-22,2024-05-16,On time,Toulouse,,31000,France,13.0,15,0.1,10,175.5,17.55,193.05,0,0
10350,69,LAMAI,6,2,2024-04-24,2024-05-22,2024-05-16,On time,Toulouse,,31000,France,28.8,18,0.1,10,466.56,46.64,513.2,0,0
10351,38,ERNSH,1,1,2024-04-24,2024-05-22,2024-05-03,On time,Graz,,8010,Austria,210.8,20,0.05,5,4005.2,120.43,4125.63,0,0
10351,41,ERNSH,1,1,2024-04-24,2024-05-22,2024-05-03,On time,Graz,,8010,Austria,7.7,13,0.0,0,100.1,3.01,103.11,0,0
10351,44,ERNSH,1,1,2024-04-24,2024-05-22,2024-05-03,On time,Graz,,8010,Austria,15.5,77,0.05,5,1133.82,34.09,1167.91,0,0
10351,65,ERNSH,1,1,2024-04-24,2024-05-22,2024-05-03,On time,Graz,,8010,Austria,16.8,10,0.05,5,159.6,4.8,164.4,0,0
10352,24,FURIB,3,3,2024-04-25,2024-05-09,2024-05-01,On time,Lisboa,,1675,Portugal,3.6,10,0.0,0,36.0,0.34,36.34,0,0
10352,54,FURIB,3,3,2024-04-25,2024-05-09,2024-05-01,On time,Lisboa,,1675,Portugal,5.9,20,0.15,15,100.3,0.96,101.26,0,0
10353,11,PICCO,7,3,2024-04-26,2024-05-24,2024-05-08,On time,Salzburg,,5020,Austria,16.8,12,0.2,20,161.28,6.77,168.05,0,0
10353,38,PICCO,7,3,2024-04-26,2024-05-24,2024-05-08,On time,Salzburg,,5020,Austria,210.8,50,0.2,20,8432.0,353.86,8785.86,0,0
10354,1,PERIC,8,3,2024-04-27,2024-05-25,2024-05-03,On time,MÃ©xico D.F.,,5033,Mexico,14.4,12,0.0,0,172.8,16.34,189.14,0,0
10354,29,PERIC,8,3,2024-04-27,2024-05-25,2024-05-03,On time,MÃ©xico D.F.,,5033,Mexico,99.0,4,0.0,0,396.0,37.46,433.46,0,0
10355,24,AROUT,6,1,2024-04-28,2024-05-26,2024-05-03,On time,Colchester,Essex,CO7 6JX,UK,3.6,25,0.0,0,90.0,7.87,97.87,0,0
10355,57,AROUT,6,1,2024-04-28,2024-05-26,2024-05-03,On time,Colchester,Essex,CO7 6JX,UK,15.6,25,0.0,0,390.0,34.08,424.08,0,0
10356,31,WANDK,6,2,2024-05-01,2024-05-29,2024-05-10,On time,Stuttgart,,70563,Germany,10.0,30,0.0,0,300.0,9.95,309.95,0,0
10356,55,WANDK,6,2,2024-05-01,2024-05-29,2024-05-10,On time,Stuttgart,,70563,Germany,19.2,12,0.0,0,230.4,7.64,238.04,0,0
10356,69,WANDK,6,2,2024-05-01,2024-05-29,2024-05-10,On time,Stuttgart,,70563,Germany,28.8,20,0.0,0,576.0,19.11,595.11,0,0
10357,10,LILAS,1,3,2024-05-02,2024-05-30,2024-05-15,On time,Barquisimeto,Lara,3508,Venezuela,24.8,30,0.2,20,595.2,17.78,612.98,0,0
10357,26,LILAS,1,3,2024-05-02,2024-05-30,2024-05-15,On time,Barquisimeto,Lara,3508,Venezuela,24.9,16,0.0,0,398.4,11.9,410.3,0,0
10357,60,LILAS,1,3,2024-05-02,2024-05-30,2024-05-15,On time,Barquisimeto,Lara,3508,Venezuela,27.2,8,0.2,20,174.08,5.2,179.28,0,0
10358,24,LAMAI,5,1,2024-05-03,2024-05-31,2024-05-10,On time,Toulouse,,31000,France,3.6,10,0.05,5,34.2,1.56,35.76,0,0
10358,34,LAMAI,5,1,2024-05-03,2024-05-31,2024-05-10,On time,Toulouse,,31000,France,11.2,10,0.05,5,106.4,4.87,111.27,0,0
10358,36,LAMAI,5,1,2024-05-03,2024-05-31,2024-05-10,On time,Toulouse,,31000,France,15.2,20,0.05,5,288.8,13.21,302.01,0,0
10359,16,SEVES,5,3,2024-05-04,2024-06-01,2024-05-09,On time,London,,OX15 4NB,UK,13.9,56,0.05,5,739.48,61.44,800.92,0,0
10359,31,SEVES,5,3,2024-05-04,2024-06-01,2024-05-09,On time,London,,OX15 4NB,UK,10.0,70,0.05,5,665.0,55.25,720.25,0,0
10359,60,SEVES,5,3,2024-05-04,2024-06-01,2024-05-09,On time,London,,OX15 4NB,UK,27.2,80,0.05,5,2067.2,171.74,2238.94,0,0
10360,28,BLONP,4,3,2024-05-05,2024-06-02,2024-05-15,On time,Strasbourg,,67000,France,36.4,30,0.0,0,1092.0,19.46,1111.46,0,0
10360,29,BLONP,4,3,2024-05-05,2024-06-02,2024-05-15,On time,Strasbourg,,67000,France,99.0,35,0.0,0,3465.0,61.75,3526.75,0,0
10360,38,BLONP,4,3,2024-05-05,2024-06-02,2024-05-15,On time,Strasbourg,,67000,France,210.8,10,0.0,0,2108.0,37.57,2145.57,0,0
10360,49,BLONP,4,3,2024-05-05,2024-06-02,2024-05-15,On time,Strasbourg,,67000,France,16.0,35,0.0,0,560.0,9.98,569.98,0,0
10360,54,BLONP,4,3,2024-05-05,2024-06-02,2024-05-15,On time,Strasbourg,,67000,France,5.9,28,0.0,0,165.2,2.94,168.14,0,0
10361,39,QUICK,1,2,2024-05-05,2024-06-02,2024-05-16,On time,Cunewalde,,1307,Germany,14.4,54,0.1,10,699.84,62.65,762.49,0,0
10361,60,QUICK,1,2,2024-05-05,2024-06-02,2024-05-16,On time,Cunewalde,,1307,Germany,27.2,55,0.1,10,1346.4,120.52,1466.92,0,0
10362,25,BONAP,3,1,2024-05-08,2024-06-05,2024-05-11,On time,Marseille,,13008,France,11.2,50,0.0,0,560.0,34.71,594.71,0,0
10362,51,BONAP,3,1,2024-05-08,2024-06-05,2024-05-11,On time,Marseille,,13008,France,42.4,20,0.0,0,848.0,52.56,900.56,0,0
10362,54,BONAP,3,1,2024-05-08,2024-06-05,2024-05-11,On time,Marseille,,13008,France,5.9,24,0.0,0,141.6,8.78,150.38,0,0
10363,31,DRACD,4,3,2024-05-09,2024-06-06,2024-05-17,On time,Aachen,,52066,Germany,10.0,20,0.0,0,200.0,13.66,213.66,0,0
10363,75,DRACD,4,3,2024-05-09,2024-06-06,2024-05-17,On time,Aachen,,52066,Germany,6.2,12,0.0,0,74.4,5.08,79.48,0,0
10363,76,DRACD,4,3,2024-05-09,2024-06-06,2024-05-17,On time,Aachen,,52066,Germany,14.4,12,0.0,0,172.8,11.8,184.6,0,0
10364,69,EASTC,1,1,2024-05-09,2024-06-20,2024-05-17,On time,London,,WX3 6FW,UK,28.8,30,0.0,0,864.0,65.45,929.45,0,0
10364,71,EASTC,1,1,2024-05-09,2024-06-20,2024-05-17,On time,London,,WX3 6FW,UK,17.2,5,0.0,0,86.0,6.52,92.52,0,0
10365,11,ANTON,3,2,2024-05-10,2024-06-07,2024-05-15,On time,MÃ©xico D.F.,,5023,Mexico,16.8,24,0.0,0,403.2,22.0,425.2,0,0
10366,65,GALED,8,2,2024-05-11,2024-06-22,2024-06-12,On time,Barcelona,,8022,Spain,16.8,5,0.0,0,84.0,6.26,90.26,0,0
10366,77,GALED,8,2,2024-05-11,2024-06-22,2024-06-12,On time,Barcelona,,8022,Spain,10.4,5,0.0,0,52.0,3.88,55.88,0,0
10367,34,VAFFE,7,3,2024-05-11,2024-06-08,2024-05-15,On time,Ã…rhus,,8200,Denmark,11.2,36,0.0,0,403.2,6.55,409.75,0,0
10367,54,VAFFE,7,3,2024-05-11,2024-06-08,2024-05-15,On time,Ã…rhus,,8200,Denmark,5.9,18,0.0,0,106.2,1.73,107.93,0,0
10367,65,VAFFE,7,3,2024-05-11,2024-06-08,2024-05-15,On time,Ã…rhus,,8200,Denmark,16.8,15,0.0,0,252.0,4.09,256.09,0,0
10367,77,VAFFE,7,3,2024-05-11,2024-06-08,2024-05-15,On time,Ã…rhus,,8200,Denmark,10.4,7,0.0,0,72.8,1.18,73.98,0,0
10368,21,ERNSH,2,2,2024-05-12,2024-06-09,2024-05-15,On time,Graz,,8010,Austria,8.0,5,0.1,10,36.0,2.17,38.17,0,0
10368,28,ERNSH,2,2,2024-05-12,2024-06-09,2024-05-15,On time,Graz,,8010,Austria,36.4,13,0.1,10,425.88,25.69,451.57,0,0
10368,57,ERNSH,2,2,2024-05-12,2024-06-09,2024-05-15,On time,Graz,,8010,Austria,15.6,25,0.0,0,390.0,23.53,413.53,0,0
10368,64,ERNSH,2,2,2024-05-12,2024-06-09,2024-05-15,On time,Graz,,8010,Austria,26.6,35,0.1,10,837.9,50.55,888.45,0,0
10369,29,SPLIR,8,2,2024-05-15,2024-06-12,2024-05-22,On time,Lander,WY,82520,USA,99.0,20,0.0,0,1980.0,162.08,2142.08,0,0
10369,56,SPLIR,8,2,2024-05-15,2024-06-12,2024-05-22,On time,Lander,WY,82520,USA,30.4,18,0.25,25,410.4,33.6,444.0,0,0
10370,1,CHOPS,6,2,2024-05-16,2024-06-13,2024-06-09,On time,Bern,,3012,Switzerland,14.4,15,0.15,15,183.6,0.19,183.79,0,0
10370,64,CHOPS,6,2,2024-05-16,2024-06-13,2024-06-09,On time,Bern,,3012,Switzerland,26.6,30,0.0,0,798.0,0.84,798.84,0,0
10370,74,CHOPS,6,2,2024-05-16,2024-06-13,2024-06-09,On time,Bern,,3012,Switzerland,8.0,20,0.15,15,136.0,0.14,136.14,0,0
10371,36,LAMAI,1,1,2024-05-16,2024-06-13,2024-06-06,On time,Toulouse,,31000,France,15.2,6,0.2,20,72.96,0.45,73.41,0,0
10372,20,QUEEN,5,2,2024-05-17,2024-06-14,2024-05-22,On time,Sao Paulo,SP,05487-020,Brazil,64.8,12,0.25,25,583.2,56.4,639.6,0,0
